id_ban_position,id_ban_adresse,cle_interop,id_ban_group,id_fantoir,numero,suffixe,nom_voie,code_postal,nom_commune,code_insee,nom_complementaire,x,y,lon,lat,typ_loc,source,date_der_maj
ban-position-3eb798a2afce4a238ecd8fdd17eef64f,ban-housenumber-bc227fe28b8c4e8998ab87b25f1ebc06,40135_0071_560,ban-group-ecc72eec8370442cb5990c3d7524c14b,401350071,560,,CHEMIN DE PEDESSIS,40420,Labrit,40135,,417925.86434200703,6340134.72161936,-0.524433,44.103551,parcel,dgfip,2018-10-20
ban-position-802803d65ddb4ce79df6b0b4293dd025,ban-housenumber-589a64874fe849ffb474bdbfd6688f17,40127_0160_20,ban-group-42f9a71aa8ac42668f0c1187289108ef,401270160,20,,Chemin de Larrature,40190,Hontanx,40127,,438959.55462438206,6306052.52219131,-0.244445,43.805215000000004,parcel,dgfip,2018-10-20
ban-position-03aa86982519453383ec5bfb73e10e00,ban-housenumber-c78c1be1998e498bb99442d8da4d88a6,40300_0015_1,ban-group-ef58c3e1939a4fb791c6656ac420456d,403000015,1,,Rue des Marguerites,40180,Seyresse,40300,,372576.31229946704,6295669.55073195,-1.061574,43.684257,parcel,dgfip,2018-10-20
ban-position-54045004b4bb47f8a0d1f7312746cbe0,ban-housenumber-94c246a9d5bf4c988a374b1ae087573a,40209_0810_741,ban-group-a491550963bc404e95973d86644256f0,402090810,741,,Avenue de la Plage,40440,Ondres,40209,,339717.281589459,6284661.11788376,-1.460644,43.569402000000004,parcel,dgfip,2018-10-20
ban-position-a5054ff65390498492c113b824020211,ban-housenumber-280e3d13ac8b493bbc8b23a5d8a8451b,40046_0660_141,ban-group-6bdd21f6d6c24a61b32de769a60df5b6,400460660,141,,Rue de la Forêt,40600,Biscarrosse,40046,,368822.50426218397,6375767.31546397,-1.160356,44.402408,entrance,ign,2018-10-20
ban-position-554aa3230a3942f59adba922b7f4009d,ban-housenumber-22009bc15771479e82a031e4d7b7eeb9,40280_0265_431,ban-group-6d38c8bffb364c1f9e5bbb6cfe6b37c8,402800265,431,,Avenue du Marsan,40090,Saint-Perdon,40280,,411700.50550072896,6313943.451147799,-0.5872539999999999,43.865551,entrance,ign,2018-10-20
ban-position-0d1442bac4744049b7fc9d3edde08b0b,ban-housenumber-f330da194a9d4ca29c2a5745da8ecbd3,40282_0006_13,ban-group-09df6b7c3b904654a7740092e105c430,402820006,13,,Rue des Arceaux,40500,Saint-Sever,40282,,412239.569577599,6302159.79516504,-0.573924,43.759840000000004,entrance,ign,2018-10-20
ban-position-524dbf9ed545413ba37a1ed62661cc4e,ban-housenumber-8c4d8156235c44a0b62a0f4a8b94defa,40031_0205_297,ban-group-76056f81adf3442ba97bcfcb5ca93775,400310205,297,,ROUTE DE LESGOR,40400,Bégaar,40031,,389484.41558986204,6310676.0408141,-0.861273,43.826754,segment,ign,2018-10-20
ban-position-4eea19d9cdaf4f72aa4291f76dd40685,ban-housenumber-60f5837b44b349108696d11ef20b718f,40331_0052_525,ban-group-9b03a1116f0d4fbb9ffc8c8ef9a6ec6b,403310052,525,,Chemin de Jeanbella,40190,Villeneuve-de-Marsan,40331,,434176.173237632,6317270.70385547,-0.309669,43.904296,entrance,ign,2018-10-20
ban-position-8c72955e560e47b2b824f8ee344b4deb,ban-housenumber-c6862ade258a4b6986ed02f09ce0ed32,40046_0852_243,ban-group-aecd1c94037b46fa8ef80bddf3126b38,400460852,243,,Rue du Hapchot,40600,Biscarrosse,40046,,367767.748317989,6373932.86456005,-1.1723649999999999,44.385417,parcel,dgfip,2018-10-20
ban-position-478d5a9d3cd54dd288a4da572c4a81d0,ban-housenumber-c8f058f843804163a7344cbb52d313d8,40202_0066_3,ban-group-4a3d9e3d68e847e1af9ad0697dd21ba9,402020066,3,,IMPASSE DES CIGALONS,40180,Narrosse,40202,,376261.075757184,6297515.51348142,-1.017109,43.702541,parcel,dgfip,2018-10-20
ban-position-5537231641934c51a6d8ae610221cc4d,ban-housenumber-9ff094de1e9f40f3b33f570d0ee5267e,40065_5340_7_bis,ban-group-7652837a0fa840e9b5a2c451e67fb016,400655340,7,BIS,Avenue des Pins,40130,Capbreton,40065,,342781.676343755,6292896.4829117,-1.428496,43.644935,parcel,dgfip,2018-10-20
ban-position-af29531cec604af5a02a24a6018657be,ban-housenumber-c1aff929d7d64020b9659af0eef44bcf,40222_0290_41,ban-group-3e06a0d4e7564a2b9536029fe53a2acb,402220290,41,,Impasse de Pucet,40300,Pey,40222,,360945.264235677,6290630.86013287,-1.2022620000000002,43.633507,parcel,dgfip,2018-10-20
ban-position-32c5bbc7d3174298b7e9b7bfc7319af5,ban-housenumber-7cc54f17b01842299f404ec779d90e1e,40233_0660_8,ban-group-8f850565005145cfbb57e7fa53b22289,402330660,8,,CHEMIN DE LAHITTE,40350,Pouillon,40233,,377285.310113246,6286655.24691291,-0.997605,43.605414,segment,ign,2018-10-20
ban-position-ada027c20e9c4335b72c69f61c3d237e,ban-housenumber-9d9b2d528a6144b4b6812f2714f87fb8,40187_0042_13,ban-group-2b0f3c9adc414cc4877c12e051b79d58,401870042,13,,Rue des Ponteils,40660,Moliets-et-Maa,40187,,349644.356303051,6314837.3749655,-1.3585909999999999,43.845499,parcel,dgfip,2018-10-20
ban-position-26874be8c55b43079248bc8ff52f5a99,ban-housenumber-7f86bd192c544133872e58764906314c,40197_0541_17,ban-group-4bc0306c718d4a26a81efc7a5977d635,401970541,17,,Rue du 6 Juin 1944,40110,Morcenx-la-Nouvelle,40197,Morcenx,386639.798676676,6335081.66251938,-0.91161022033404,44.0448685451662,segment,ign,2019-07-19
ban-position-ba08851a70b0461c8f41daef1ee25502,ban-housenumber-dd100adecb5c489c8c6a8898397a0fac,40060_B017_189,ban-group-6903d5a358884ec98e45a583417d705a,40060B017,189,,le Bourg,40430,Callen,40060,,422665.73190266103,6361563.24386275,-0.47706899999999997,44.298128000000005,area,ign,2019-02-17
ban-position-42b6effb076f49aeb04053753086d52e,ban-housenumber-0e9314bd3c24492bae86fbabec7192db,40326_0166_40,ban-group-79441290cf004ebb816083a7e2fee294,403260166,40,,Rue des Résiniers,40560,Vielle-Saint-Girons,40326,,355783.503807123,6326127.97083467,-1.289992,43.949979,parcel,dgfip,2018-10-20
ban-position-8a08ee77b55243309063b65c66303712,ban-housenumber-31575c7741e54550b269a42b870e7ea4,40192_1690_943,ban-group-91380635588344f480fb71d78dd12547,401921690,943,,Rue du Péglé,40000,Mont-de-Marsan,40192,,417259.18320870795,6317133.21349896,-0.519949,43.896478,entrance,ign,2018-10-20
ban-position-4aac28eeb29f40d79b69b6c2f11827ea,ban-housenumber-01c2a3827fa24d0c938b9fc700e118db,40046_0799_429,ban-group-182dd6e382a34ec59bc1e95ee66adcd9,400460799,429,,Chemin de Goubern,40600,Biscarrosse,40046,,371016.551076594,6379584.13313687,-1.135353,44.437756,parcel,dgfip,2018-10-20
ban-position-d64692b8410e4c3a9736b7b19491addc,ban-housenumber-b61d81230be345a49a26dc23c52b4b6e,40184_1740_17,ban-group-b49e557231f648c1ba8a07588e168621,401841740,17,,Impasse des Trounques,40200,Mimizan,40184,,359296.076450831,6355373.20678404,-1.26597212809875,44.214521100903504,segment,ign,2019-11-03
ban-position-5da3a1ec04a44a51b163e49c418c65aa,ban-housenumber-3a857c2d5e414b179cfd6da415693299,40192_2182_5,ban-group-6ff8c930c4d6421399a75c98755c9b97,401922182,5,,Impasse des Sangliers,40000,Mont-de-Marsan,40192,,420940.20207964897,6314909.04462139,-0.47296499999999997,43.877947999999996,entrance,ign,2018-10-20
ban-position-ad374449e8224f8c85144fef70b4ab2a,ban-housenumber-575e10c3ac1f4d648c32bedd28788509,40280_0061_87,ban-group-e10e7cdaff664e60b60b75e1d6ad735d,402800061,87,,Impasse des Acacias,40090,Saint-Perdon,40280,,411499.53539611294,6313976.72888345,-0.58977,43.865768,entrance,ign,2018-10-20
ban-position-fb97d968c1864fe3a05a6aed09efc2a5,ban-housenumber-50dc6d060b074410be868309491b67cd,40243_0052_304,ban-group-fb690f87d1634f9a83be026b154b37a7,402430052,304,,RUE DU CAPITAINE MARC MATET,40370,Rion-des-Landes,40243,,385303.5,6321330.49999999,-0.9197496152410759,43.920666589460794,segment,ign,2019-02-07
ban-position-9ae7c1bebe964257aed1f8e41d30721c,ban-housenumber-8d1c7357cfbe40199750b5b5b3206ed2,40192_2345_1066,ban-group-8b4ddbf0eade407b81f3dc89063ce86d,401922345,1066,,Avenue du Vignau,40000,Mont-de-Marsan,40192,,421858.039900565,6314993.51312012,-0.461603,43.87907,entrance,ign,2018-10-20
ban-position-1caa2eec1c0041f8bdaa4bd177b39081,ban-housenumber-05f1b06c7c7b48799286cb9a77a5f885,40070_0275_5000,ban-group-b3cb4c1fef124035986f8c50429531eb,400700275,5000,,CHEMIN TROUIL,40270,Castandet,40070,,432031.36763821705,6306113.68368351,-0.330486,43.80317,segment,ign,2018-10-20
ban-position-f0ac76d0ba374d578d345f7c1612b414,ban-housenumber-361a6471e5574bad8bcd962677a328bc,40042_0062_150_f,ban-group-1b2accccaf384a4396f509e0efbed1e6,400420062,150,F,Chemin du Lavoir,40390,Biarrotte,40042,,354753.07705877704,6282357.82849742,-1.273316,43.556188,segment,ign,2018-10-20
ban-position-5731537715c54add870df9e0d762a61c,ban-housenumber-6672e500754146c2b0bf4262e463fa43,40293_0105_26,ban-group-61fd695ed24c48769167c9f9cd4ebc83,402930105,26,,Rue Lacave,40180,Saubusse,40293,,362532.902268515,6293225.30926359,-1.184324,43.657577,entrance,ign,2018-10-20
ban-position-84bbe395a480454ea86a21bb65d7d866,ban-housenumber-334b863275f1488c94ca35c4fa999ba0,40184_0550_5,ban-group-8207325813394ff4ad04d9b6a69e4e54,401840550,5,,Avenue de la Côte d'Argent,40200,Mimizan,40184,,356798.809231867,6355612.548356201,-1.297342,44.215454,parcel,dgfip,2018-10-20
ban-position-1775c0f362be4edea9b3f8eaa5593414,ban-housenumber-17e26518bb564c7d9488c092a3befedd,40197_0098_20,ban-group-3cb2575e2ce74e7981dacc1e2cd167bb,401970098,20,,Rue de la Brune,40110,Morcenx-la-Nouvelle,40197,Morcenx,386673.814615437,6332921.26139219,-0.909852070525995,44.0254637428296,segment,ign,2019-08-31
ban-position-7233690f0387404b8a063df3adb48da3,ban-housenumber-57f970f17e8c452da25d08f6aa25ec97,40281_B096_9000,ban-group-b1fd5340f80b4c30a88cb317fc0221e3,40281B096,9000,,Trénet,40280,Saint-Pierre-du-Mont,40281,,415011.795530185,6313977.53959227,-0.546127,43.867203,parcel,dgfip,2019-02-17
ban-position-cbd28bde42c24f11aa2f64385e576f2b,ban-housenumber-2e04025989264509a663c60540ec5d64,40246_0040_489,ban-group-c0cc717a18484d5db88aaed844625bdb,402460040,489,,Route de Bordeaux,40630,Sabres,40246,,400865.50178233,6346444.32075571,-0.74102,44.153219,segment,ign,2018-10-20
ban-position-e07096e3ede24cd1a46bb9d00cef868e,ban-housenumber-c857bbc5bb154883a3f93c65e7813035,40192_1345_4,ban-group-97ae2d8bb0244474a0ef384adf1738f4,401921345,4,,Rue des Lilas,40000,Mont-de-Marsan,40192,,419440.91934447,6315400.54607767,-0.49187,43.881772,parcel,dgfip,2018-10-20
ban-position-84c6bc3aa06e4b02b910f0e0a1f4ff05,ban-housenumber-0edb691e0cf34b19b9c70433be84cfd7,40279_0375_527,ban-group-c10f90be28bd4b78a5ad8a7828d6dbac,402790375,527,,Chemin de Marcadieu,40990,Saint-Paul-lès-Dax,40279,,372699.004791304,6305066.79486292,-1.066052,43.768762,entrance,ign,2018-10-20
ban-position-edd72b0020c840728ada0a250837e58f,ban-housenumber-4401430bc6ed485492866cdcd571cf47,40187_A018_16,ban-group-9c2d7a99c8874f55b58d1c3f1c85bc04,40187A018,16,,Résidence les Estivales,40660,Moliets-et-Maa,40187,,347683.11395205103,6315456.55077055,-1.383367,43.850086,parcel,dgfip,2019-02-14
ban-position-9305b2ace5624944b03eea36b2928553,ban-housenumber-052fb27ac60b411e8ce1585b755ea2d0,40296_0343_145,ban-group-3eaf145f7d9f4b968ed48f2d9712cfe8,402960343,145,,Avenue des Tucs,40510,Seignosse,40296,,342843.67024062603,6298664.30210573,-1.43173802436376,43.6967838639762,segment,ign,2019-11-03
ban-position-2223a2946a4343adba18457ba582699c,ban-housenumber-d420a1a44b4a43e2986f1ed6f1adf54d,40088_2065_1,ban-group-7b07c7cb773b4b26b5c0908cee61c6c9,400882065,1,,Rue des Violettes,40100,Dax,40088,,371724.44999999896,6297100.81999999,-1.07303733628538,43.6967240931655,entrance,ign,2019-07-19
ban-position-31c0655b6f3840aab08692f8f4b5a253,ban-housenumber-5bbdb6b81ca24f7d809a21ee58ced6f4,40331_0084_69,ban-group-b27f744707484edb9e6c375d879ba32e,403310084,69,,Chemin de Rigoulet,40190,Villeneuve-de-Marsan,40331,,434223.60674795,6316248.19289816,-0.308546,43.89512,parcel,dgfip,2018-10-20
ban-position-412ba866d4ce4486b5101cb3b0fa9722,ban-housenumber-d2519606be8c43769248a95ca3287e2d,,ban-group-fb37c263da7745378fc0649c4b4db83f,,2,,CITE LOUIS ARAGON,40500,Saint-Sever,40282,,411993.799999999,6301510.36585609,-0.576607144835442,43.7539019472188,segment,ign,2019-07-19
ban-position-8519b6df598b42fd877f4d175a5854b1,ban-housenumber-ee1e5545a14c411b928b61f4a8e38909,40233_B118_711,ban-group-37accd569b78488b80e64c4f1ab16f66,40233B118,711,,LANOT,40350,Pouillon,40233,,377046.967861234,6283493.85150269,-0.9985709999999999,43.576896999999995,parcel,dgfip,2018-10-20
ban-position-491c1bb7f26a4fd3973c544b7c7186bf,ban-housenumber-213f46ee2c1d40cab688ab2f5ec9229b,40055_0440_103,ban-group-16876c8f760e4ebb99b869de664c961a,400550440,103,,Route du Mousse,40280,Bretagne-de-Marsan,40055,,421389.929149793,6309276.87019155,-0.46430200000000005,43.827490000000004,parcel,dgfip,2018-10-20
ban-position-f9dafb56ce2145c68a42bedac453e353,ban-housenumber-6906f267acae4bf7aed69d19dc79e406,40282_0024_5116,ban-group-1a1106f832f8486d8597d37eeb12eeb6,402820024,5116,,ROUTE DE BENQUET,40500,Saint-Sever,40282,,416702.75527813897,6305334.84314513,-0.520323,43.790186,parcel,dgfip,2018-10-20
ban-position-4aee7790c4bd4607b014f3ffe8d3752a,ban-housenumber-6ee82105c81d440bac845c0fe16a456c,,ban-group-be39813d719b4ff995ba71384270a460,,1,,ROUTE D ARENGOSSE,40110,Morcenx-la-Nouvelle,40197,Arjuzanx,390902.19999999896,6331379.19999999,-0.8562334649248821,44.0134726103271,segment,ign,2019-10-31
ban-position-e55f67d5e5b04b23842bf22c7ac4508f,ban-housenumber-69a06490075e4d408710cd7cab13c1d9,40316_0285_298,ban-group-eca263c3dce445599844fbb2a4700148,403160285,298,,Chemin de Larribère,40360,Tilh,40316,,390519.558787967,6282096.9136325,-0.831192,43.570351,parcel,dgfip,2018-10-20
ban-position-7488d080194b4311b5fb0fea40b92b95,ban-housenumber-74137eac899145db946f5ed682752b01,40231_0600_919_bis,ban-group-4a33a4f30355477b916593f3027a60fe,402310600,919,BIS,Chemin de Starlat,40300,Port-de-Lanne,40231,,361851.799870473,6283633.93886866,-1.1864540000000001,43.571073,parcel,dgfip,2018-10-20
ban-position-b8db7071d4e3441491225da59225f30f,ban-housenumber-a7e7c9ee9fb847ea943aaf80bfca98af,40046_1539_64,ban-group-19c86c5188eb46da8d18ba996c1d6bbb,400461539,64,,RUE ROGER DUCOM,40600,Biscarrosse,40046,,368871.963242591,6376240.94076028,-1.1600489999999999,44.406689,parcel,dgfip,2018-10-20
ban-position-c4f4b555075042ceb58f721682ac24e9,ban-housenumber-1971dbdeea8a4252bf0d854eca311b09,40056_0105_39,ban-group-8b37f0f36528414bbcbde57b71edf810,400560105,39,,Rue Gares,40420,Brocas,40056,,417009.99310758704,6333615.55326529,-0.53222,44.044567,entrance,ign,2018-10-20
ban-position-9b79e09f07db421180fdabda87cd7879,ban-housenumber-ca23159eb6d74f5a86898f7700147741,40233_0870_1156,ban-group-ead77ee0041a40c8b7e99ae7636b8699,402330870,1156,,Route de Misson,40350,Pouillon,40233,,378632.390359872,6285853.1205445,-0.9804459999999999,43.598818,parcel,dgfip,2018-10-20
ban-position-b8e97ce0f1654023a07424838c0ad68a,ban-housenumber-df74d2c19ca64c4aaa0d3f3921e0b7ea,40055_0003_212,ban-group-c05f0ecd4aff48829343f91369d37c15,400550003,212,,Route de Benquet,40280,Bretagne-de-Marsan,40055,,420251.10167101,6311522.77864642,-0.479674,43.847231,parcel,dgfip,2018-10-20
ban-position-c93e826c882a4762ad7171c0ac378076,ban-housenumber-f16d6bf1c9c548efb5f50beb947bf13b,40192_1890_11,ban-group-63e36cd4093d42eca046d40a3de961f5,401921890,11,,RUE DU 4 SEPTEMBRE,40000,Mont-de-Marsan,40192,,418819.986186099,6316303.64769304,-0.5000859999999999,43.889644,parcel,dgfip,2018-10-20
ban-position-323eee3642a14631b4ffdec44b8178c1,ban-housenumber-4656b8bfe7f54d84869b0baec189b72e,40303_0028_15,ban-group-17cd78b447574180a7abd1f51d978e41,403030028,15,,Route Impériale,40210,Solférino,40303,,383044.872949086,6346202.37290574,-0.9633719999999999,44.143221999999994,segment,ign,2018-10-20
ban-position-eff4e9fe02d64457a0cb47774ac3f1d9,ban-housenumber-ff66b1bf071e4ab9ad4c47ac545ecd3e,40217_0957_1107_bis,ban-group-3e57a3cc7e594c559e3577b19e9e7771,402170957,1107,BIS,ROUTE DE LAHITTE,40160,Parentis-en-Born,40217,,373918.795353476,6370136.07820076,-1.0927870000000002,44.354183,parcel,dgfip,2018-10-20
ban-position-cef8fbfbfa324a9d9624f91ee6ff2b44,ban-housenumber-878e65f8e0074839bbf67b684fe36044,40310_1815_5,ban-group-d52caee94d9a4880b1761d239a2ce2f6,403101815,5,,Avenue de Fray,40140,Soustons,40310,,345422.18498056,6306618.5130612,-1.40531,43.769545,segment,ign,2018-10-20
ban-position-abcd5899091e47a296948aae0ac71b56,ban-housenumber-9a286393338d438497d1e51a82df8fcf,40046_1428_10,ban-group-43a4b243126a467fb4f9811c6928f0de,400461428,10,,RUE DU PETIT NICE,40600,Biscarrosse,40046,,366757.276043002,6379443.41285137,-1.188699,44.434471,entrance,ign,2018-10-20
ban-position-e45b0af0ee3c47d5989c476158e9a333,ban-housenumber-df4a7b1e4bf64d3fb298b9fd4b7ebfc8,40001_0840_34,ban-group-7e11dc5fd881498c803d5d42627c7778,400010840,34,,Avenue des Pyrénées,40800,Aire-sur-l'Adour,40001,,436646.396098355,6294479.38441394,-0.267214,43.700303999999996,parcel,dgfip,2018-10-20
ban-position-127c7bbea8154921b8d103110dab4beb,ban-housenumber-f496186d275c48ea81d29357cae02720,40282_0055_30,ban-group-6544f32bdd7d474693fb693649879166,402820055,30,,RUE LA FAYETTE,40500,Saint-Sever,40282,,412200.857429296,6302228.96152059,-0.574443,43.760446,parcel,dgfip,2018-10-20
ban-position-195ba1cf20b84985bdf1cd358815a975,ban-housenumber-2b47207bda4f4ed7b820d66760732362,40088_0115_8,ban-group-e9f9f0f52279415cbb3aa33edb0efa44,400880115,8,,Rue d'Argoubet,40100,Dax,40088,,374936.76288681,6297865.72783388,-1.033735,43.705081,parcel,dgfip,2018-10-20
ban-position-fa457e03fabc461bac007e719a3503fc,ban-housenumber-bfa01bf214ad4ca58a63847e8ee63c7b,40012_0090_359,ban-group-e85be7163f444728a0d6bd1a5bc8062b,400120090,359,,Route de Maurrin,40090,Artassenx,40012,,426888.571169976,6310315.62743028,-0.396571,43.838978000000004,entrance,ign,2018-10-20
ban-position-0d5dcf72ba9d450eb7b807d90d6c032c,ban-housenumber-ed91a991c5804a6b9bee9d5098581eab,40018_0025_1,ban-group-c89a465890f04b1d849041b920374ec9,400180025,1,,CHEMIN DE LABASSE,40400,Audon,40018,,392928.0231842,6308966.91143694,-0.817492,43.812898,entrance,ign,2018-10-20
ban-position-11ed484019944dacadcba5f74ae65edb,ban-housenumber-701451e3930f4f339cf38e8dca8e2297,40046_0900_8,ban-group-ff736fec67864b379c39fcd01d776861,400460900,8,,AVENUE HUGUES,40600,Biscarrosse,40046,,362075.807681937,6381114.263067599,-1.248559,44.44724,entrance,ign,2018-10-20
ban-position-9d154af404994871b7a2fba0bcc85879,ban-housenumber-8445d95ddcc34cbf936a8ae31bd7ba64,40328_A065_115,ban-group-34bd184370944af6b6418ab186c7d3ca,40328A065,115,,Résidence Mer et Golf-le Boucanier,40480,Vieux-Boucau-les-Bains,40328,,345344.488266783,6308148.22693716,-1.407333,43.78325,parcel,dgfip,2019-02-14
ban-position-84b9d66856114188b0d8b179e57346a5,ban-housenumber-0fb6ee2e447b453b962187f80048c0fa,40281_0810_6,ban-group-4b26c9c3f9514a38abff2e51e6afa0d4,402810810,6,,Rue du 6 Juin 1944,40280,Saint-Pierre-du-Mont,40281,,417380.711312072,6315117.53430114,-0.517321,43.878405,entrance,ign,2018-10-20
ban-position-76ae4d49114345e3bd9d507be7eb056a,ban-housenumber-142c6e24c697423fba78023f57c5426a,40283_0160_1468,ban-group-bfc96f6a920343c9bed2413aef32a1f7,402830160,1468,,Route de Basta,40990,Saint-Vincent-de-Paul,40283,,378591.679257826,6306014.05628343,-0.993568,43.77998,entrance,ign,2018-10-20
ban-position-b13047c202214168bbfb99428312ca77,ban-housenumber-de542bf1a04d42c484e91f09ba54f276,40179_0058_37,ban-group-874480aff54f45fbb63e90349a042f04,401790058,37,,Rue du Cèdre,40990,Mées,40179,,368892.01475608296,6297877.09339,-1.108618,43.70238,entrance,ign,2018-10-20
ban-position-1d500f6c853c459381d41db2485a0c00,ban-housenumber-832bff388e2b464bbebc760072cb5b37,40106_0040_2359,ban-group-f14d47ebb4b341fd925df56b73bcaafa,401060040,2359,,Route de la Lande,40180,Garrey,40106,,386864.23308016796,6294382.37445663,-0.8838450000000001,43.679155,parcel,dgfip,2018-10-20
ban-position-0f7ff180c5824dbe92a78892842d9d8e,ban-housenumber-3f1d1a9eb8af40c5b3459b8d4599f4b9,40233_0415_181,ban-group-d592b8e9c4fd4a59abf982cc29d88180,402330415,181,,Allée des Coursayres,40350,Pouillon,40233,,377171.364273734,6286993.31092533,-0.9992260000000001,43.6084,segment,ign,2018-10-20
ban-position-f2cd695941924922a50ad4d509187513,ban-housenumber-47d79b769ed641acbcf100fec4158f0a,40119_0990_605,ban-group-e2ff1d08a06e4aa498aaf652d2cb2bab,401190990,605,,Chemin de Laouilleroun,40700,Hagetmau,40119,,411897.996915494,6290120.17340694,-0.5714020000000001,43.651476,entrance,ign,2018-10-20
ban-position-55c7d50d3d86418c8f16f8943f1a8667,ban-housenumber-d823324fa347479699783a4af8d08cde,,ban-group-11d2eda7850b40bfa9c50be63a75f785,,2440,,CHEMIN DEPARTEMENTAL 36,40310,Parleboscq,40218,,462154.117857443,6320948.1409057,0.036610000000000004,43.947364,segment,ign,2018-10-20
ban-position-64c508cf23d040bcb7aeefd54f9a5898,ban-housenumber-d6e727f051484f80b7af64c0ae85d706,40237_0280_196,ban-group-8c54eda78f08466ca5c2af33696654ef,402370280,196,,Route de Piaouguis,40465,Préchacq-les-Bains,40237,,384219.391704859,6302482.51920334,-0.921581,43.750778000000004,entrance,ign,2018-10-20
ban-position-ab6e22527c524a3f9ad1cd5d82cb02d5,ban-housenumber-7688823526514797af67b4f4e57b71f3,40184_1465_1562,ban-group-6fc084d01d67410da346a023c7306b18,401841465,1562,,ROUTE DES QUARTIERS,40200,Mimizan,40184,,361097.01587177295,6350451.55992437,-1.24016,44.171159,segment,ign,2018-10-20
ban-position-f0240ebe2b6e4628ac59fc1087fc4ac5,ban-housenumber-a3506dd15bb543beb1f485383194c5f5,40310_1975_7,ban-group-5dd1b73b4bbe470fb2559e498c2acb46,403101975,7,,AVENUE D HUNINGUE,40140,Soustons,40310,,351366.820558572,6304443.24749594,-1.330122,43.752958,entrance,ign,2018-10-20
ban-position-4e3d77d121f046aa89ee4daa072e4183,ban-housenumber-ef0527616c0343e983fa5b5f6f0547fb,40307_0180_170,ban-group-2803c94ac39b419da9c1b0fdee24e494,403070180,170,,RUE DE LA GROTTE,40430,Sore,40307,,415114.52717319794,6364781.01598809,-0.573439,44.32403,segment,ign,2018-10-20
ban-position-4e8d72f83a544280a8434bd7ec62ec24,ban-housenumber-4b9577a97aa143d58b03775913d5a966,40270_0510_2338,ban-group-1163f9d0b793499392eb89158bdfeda3,402700510,2338,,Route de Vielle,40320,Saint-Loubouer,40270,,422980.066066845,6292176.12289346,-0.43531000000000003,43.67438,parcel,dgfip,2018-10-20
ban-position-92fdcb0a9d1a416eaaf06728584cdfba,ban-housenumber-29d08bfe10b94753a550ad13a7706bc3,40287_1160_24,ban-group-08a0c189a61048caabe790959c87eb99,402871160,24,,Chemin du Mignon,40460,Sanguinet,40287,,373837.69308569,6383385.00900905,-1.102435,44.473248999999996,entrance,ign,2018-10-20
ban-position-272ab73b5c314fa0b2203ac59822ee61,ban-housenumber-e3be17605d754acaafc7a1cb391d3663,40230_0820_564,ban-group-0fbbafde549b4e60a6aee29680c0cc5d,402300820,564,,Route de l'Océan,40465,Pontonx-sur-l'Adour,40230,,383705.09180830396,6307902.90436673,-0.931306,43.799264,entrance,ign,2018-10-20
ban-position-db496cefb8b74d66962ca22ab642af4e,ban-housenumber-1d4c05b37c3c49ec81941b38886474c2,40133_0337_2,ban-group-d80a8064f6914c84ab51bd8bd01b57b1,401330337,2,,Impasse de la Poude,40530,Labenne,40133,,341958.912083235,6287930.24724608,-1.4352200000000002,43.599905,entrance,ign,2018-10-20
ban-position-4196e98422a440e09eddc31029ab162c,ban-housenumber-94441d1e7cd44f4699b87ca02b5fcc4a,40099_0205_12,ban-group-f2edc33dfab84b78b4043fc122015cf6,400990205,12,,ROUTE DE LA PEYRE DE PITHIE,40500,Fargues,40099,,422538.609514643,6298230.14897905,-0.44405,43.728631,parcel,dgfip,2018-10-20
ban-position-877f5087a910480f80d31b76b5e49836,ban-housenumber-4b4ec8ecf46c42638980805ddcb774db,40088_0550_71,ban-group-3a28d9ce7a6f413cab8132009f032275,400880550,71,,Rue de la Croix Blanche,40100,Dax,40088,,374383.098760933,6298254.26688477,-1.04084,43.708318,entrance,ign,2018-10-20
ban-position-ccc3400d3df3422ba9eda508f7645fca,ban-housenumber-4b416eec7ffb4242b55e97df09639ce0,40206_0085_4,ban-group-62efc7eefab7474791f3b2fa6b44e98a,402060085,4,,Chemin des Bucqs,40300,Oeyregave,40206,,368658.688672354,6279268.99502327,-1.099531,43.535066,entrance,ign,2018-10-20
ban-position-8cc026673b7f4b58acf75b75d227e960,ban-housenumber-6ab15165f09142b2b55a352e1479f6e6,40117_0593_8,ban-group-e1822cab754043cd8f4f2c566cc7deb9,401170593,8,,RUE FRANCOIS BROUSSE,40270,Grenade-sur-l'Adour,40117,,423856.950665715,6304123.74905394,-0.430883,43.782131,parcel,dgfip,2018-10-20
ban-position-5fd262161d124dd3ab4f6f811831e880,ban-housenumber-b464bbe0bfc94b3ebadf070a92013f87,40121_0160_12,ban-group-697a5ff7cd36494a9b4813aad93d3167,401210160,12,,CHEMIN DE MONGET,40250,Hauriet,40121,,403472.19808549294,6298902.3606988,-0.680773,43.726936,parcel,dgfip,2019-02-07
ban-position-c688892f198e4fb6a4686c61e858b85c,ban-housenumber-69f2f4a162834752a41a4d65cb3a9914,40296_0322_6,ban-group-70160edaace3479ead3cfd5b888e2543,402960322,6,,AVENUE DE SAINT CLOUD,40510,Seignosse,40296,,343861.784319537,6298237.2119181,-1.418835,43.693459999999995,entrance,ign,2018-10-20
