id;id_fantoir;numero;rep;nom_voie;code_postal;code_insee;nom_commune;code_insee_ancienne_commune;nom_ancienne_commune;x;y;lon;lat;alias;nom_ld;libelle_acheminement;nom_afnor;source_position;source_nom_voie
01110_0030_00219;01110_0030;219;;Route du Vernay;01300;01110;Colomieu;;;903771.87;6518263;5.620744;45.73352;;;COLOMIEU;ROUTE DU VERNAY;inconnue;inconnue
01110_0030_00245;01110_0030;245;;Route du Vernay;01300;01110;Colomieu;;;903690.83;6518289.75;5.619714;45.733785;;;COLOMIEU;ROUTE DU VERNAY;inconnue;inconnue
01110_0030_00260;01110_0030;260;;Route du Vernay;01300;01110;Colomieu;;;903769.96;6518294.49;5.620733;45.733804;;;COLOMIEU;ROUTE DU VERNAY;inconnue;inconnue
01110_0030_00278;01110_0030;278;;Route du Vernay;01300;01110;Colomieu;;;903743.09;6518311.71;5.620395;45.733967;;;COLOMIEU;ROUTE DU VERNAY;inconnue;inconnue
01110_0030_00280;01110_0030;280;;Route du Vernay;01300;01110;Colomieu;;;903729.49;6518337.15;5.620231;45.7342;;;COLOMIEU;ROUTE DU VERNAY;inconnue;inconnue
01110_0030_00299;01110_0030;299;;Route du Vernay;01300;01110;Colomieu;;;903708.88;6518320.46;5.619959;45.734056;;;COLOMIEU;ROUTE DU VERNAY;inconnue;inconnue
01110_0030_00301;01110_0030;301;;Route du Vernay;01300;01110;Colomieu;;;903713.31;6518322.94;5.620017;45.734077;;;COLOMIEU;ROUTE DU VERNAY;inconnue;inconnue
01110_0030_00322;01110_0030;322;;Route du Vernay;01300;01110;Colomieu;;;903723.8;6518363.18;5.620169;45.734436;;;COLOMIEU;ROUTE DU VERNAY;inconnue;inconnue
01110_0030_00347;01110_0030;347;;Route du Vernay;01300;01110;Colomieu;;;903677.81;6518344.54;5.61957;45.734282;;;COLOMIEU;ROUTE DU VERNAY;inconnue;inconnue
01110_0030_00420;01110_0030;420;;Route du Vernay;01300;01110;Colomieu;;;903601.95;6518506.14;5.618664;45.735759;;;COLOMIEU;ROUTE DU VERNAY;inconnue;inconnue
01110_0055_00323;01110_0055;323;;Route du Stade;01300;01110;Colomieu;;;904034.69;6518223.95;5.624105;45.73309;;;COLOMIEU;ROUTE DU STADE;inconnue;inconnue
01110_0055_00373;01110_0055;373;;Route du Stade;01300;01110;Colomieu;;;904050.86;6518184.38;5.624296;45.732729;;;COLOMIEU;ROUTE DU STADE;inconnue;inconnue
01110_0055_00380;01110_0055;380;;Route du Stade;01300;01110;Colomieu;;;903991.72;6518165.97;5.623528;45.732581;;;COLOMIEU;ROUTE DU STADE;inconnue;inconnue
01110_0055_00394;01110_0055;394;;Route du Stade;01300;01110;Colomieu;;;903967.51;6518131.05;5.623202;45.732274;;;COLOMIEU;ROUTE DU STADE;inconnue;inconnue
01110_0055_00403;01110_0055;403;;Route du Stade;01300;01110;Colomieu;;;904115.41;6518166.75;5.625118;45.732551;;;COLOMIEU;ROUTE DU STADE;inconnue;inconnue
01110_0118_00193;01110_0118;193;;Route du Moulin;01300;01110;Colomieu;;;903913.78;6518247.05;5.622561;45.733334;;;COLOMIEU;ROUTE DU MOULIN;inconnue;inconnue
01110_0118_00204;01110_0118;204;;Route du Moulin;01300;01110;Colomieu;;;903917.4;6518217.72;5.622595;45.733069;;;COLOMIEU;ROUTE DU MOULIN;inconnue;inconnue
01110_0118_00211;01110_0118;211;;Route du Moulin;01300;01110;Colomieu;;;903928.1;6518275.7;5.622757;45.733588;;;COLOMIEU;ROUTE DU MOULIN;cadastre;inconnue
01110_0118_00225;01110_0118;225;;Route du Moulin;01300;01110;Colomieu;;;903944.54;6518236.96;5.622952;45.733234;;;COLOMIEU;ROUTE DU MOULIN;inconnue;inconnue
01110_0118_00226;01110_0118;226;;Route du Moulin;01300;01110;Colomieu;;;903960.79;6518190.5;5.623141;45.732811;;;COLOMIEU;ROUTE DU MOULIN;inconnue;inconnue
01110_0118_00235;01110_0118;235;;Route du Moulin;01300;01110;Colomieu;;;903967.73;6518255.39;5.623258;45.733393;;;COLOMIEU;ROUTE DU MOULIN;inconnue;inconnue
01110_0118_00244;01110_0118;244;;Route du Moulin;01300;01110;Colomieu;;;903956.62;6518222.36;5.623101;45.733099;;;COLOMIEU;ROUTE DU MOULIN;inconnue;inconnue
01110_0118_00254;01110_0118;254;;Route du Moulin;01300;01110;Colomieu;;;904146.88;6518235.91;5.625552;45.733164;;;COLOMIEU;ROUTE DU MOULIN;inconnue;inconnue
01110_0118_00270;01110_0118;270;;Route du Moulin;01300;01110;Colomieu;;;903984.2;6518221.16;5.623455;45.73308;;;COLOMIEU;ROUTE DU MOULIN;inconnue;inconnue
01110_0118_00273;01110_0118;273;;Route du Moulin;01300;01110;Colomieu;;;904001.89;6518239.08;5.62369;45.733236;;;COLOMIEU;ROUTE DU MOULIN;inconnue;inconnue
01110_0118_00288;01110_0118;288;;Route du Moulin;01300;01110;Colomieu;;;904009.82;6518227.46;5.623787;45.733129;;;COLOMIEU;ROUTE DU MOULIN;inconnue;inconnue
01110_0118_00298;01110_0118;298;;Route du Moulin;01300;01110;Colomieu;;;904011.26;6518216.95;5.623801;45.733034;;;COLOMIEU;ROUTE DU MOULIN;inconnue;inconnue
01110_0118_00305;01110_0118;305;;Route du Moulin;01300;01110;Colomieu;;;904020.28;6518252.36;5.623932;45.73335;;;COLOMIEU;ROUTE DU MOULIN;inconnue;inconnue
01110_0118_00314;01110_0118;314;;Route du Moulin;01300;01110;Colomieu;;;904013.37;6518198.02;5.62382;45.732863;;;COLOMIEU;ROUTE DU MOULIN;inconnue;inconnue
01110_0118_00319;01110_0118;319;;Route du Moulin;01300;01110;Colomieu;;;904041.44;6518261.96;5.624208;45.73343;;;COLOMIEU;ROUTE DU MOULIN;inconnue;inconnue
01110_0118_00332;01110_0118;332;;Route du Moulin;01300;01110;Colomieu;;;904185.4;6518170.3;5.626019;45.732562;;;COLOMIEU;ROUTE DU MOULIN;inconnue;inconnue
01110_0118_00344;01110_0118;344;;Route du Moulin;01300;01110;Colomieu;;;904192.11;6518160.52;5.626101;45.732472;;;COLOMIEU;ROUTE DU MOULIN;inconnue;inconnue
01110_0118_00355;01110_0118;355;;Route du Moulin;01300;01110;Colomieu;;;904069.8;6518265.45;5.624574;45.733453;;;COLOMIEU;ROUTE DU MOULIN;inconnue;inconnue
01110_0118_00360;01110_0118;360;;Route du Moulin;01300;01110;Colomieu;;;904202.86;6518148.32;5.626234;45.732359;;;COLOMIEU;ROUTE DU MOULIN;inconnue;inconnue
01110_0118_00368;01110_0118;368;;Route du Moulin;01300;01110;Colomieu;;;904114.82;6518242.95;5.625143;45.733237;;;COLOMIEU;ROUTE DU MOULIN;inconnue;inconnue
01110_0118_00448;01110_0118;448;;Route du Moulin;01300;01110;Colomieu;;;904139.52;6518216.22;5.625449;45.732989;;;COLOMIEU;ROUTE DU MOULIN;inconnue;inconnue
01110_0118_00211_a;01110_0118;211;a;Route du Moulin;01300;01110;Colomieu;;;903949.53;6518255.23;5.623024;45.733397;;;COLOMIEU;ROUTE DU MOULIN;inconnue;inconnue
01110_0118_00211_b;01110_0118;211;b;Route du Moulin;01300;01110;Colomieu;;;904105.51;6518258.64;5.62503;45.733381;;;COLOMIEU;ROUTE DU MOULIN;inconnue;inconnue
01110_0006_00187;01110_0006;187;;Impasse de l'Agnin;01300;01110;Colomieu;;;903901.39;6518209.97;5.622386;45.733004;;;COLOMIEU;IMPASSE DE L AGNIN;inconnue;inconnue
01110_0006_00207;01110_0006;207;;Impasse de l'Agnin;01300;01110;Colomieu;;;903928.03;6518199.85;5.622724;45.732905;;;COLOMIEU;IMPASSE DE L AGNIN;inconnue;inconnue
01110_0006_00217;01110_0006;217;;Impasse de l'Agnin;01300;01110;Colomieu;;;903921.68;6518191.97;5.622639;45.732836;;;COLOMIEU;IMPASSE DE L AGNIN;inconnue;inconnue
01110_0006_00227;01110_0006;227;;Impasse de l'Agnin;01300;01110;Colomieu;;;903935.7;6518165.66;5.622808;45.732595;;;COLOMIEU;IMPASSE DE L AGNIN;inconnue;inconnue
01110_0006_00187_bis;01110_0006;187;bis;Impasse de l'Agnin;01300;01110;Colomieu;;;903910.57;6518203.05;5.622501;45.732939;;;COLOMIEU;IMPASSE DE L AGNIN;inconnue;inconnue
01110_0068_00034;01110_0068;34;;Route de Croze;01300;01110;Colomieu;;;903820.69;6518135.4;5.621317;45.732357;;;COLOMIEU;ROUTE DE CROZE;inconnue;inconnue
01110_0068_00044;01110_0068;44;;Route de Croze;01300;01110;Colomieu;;;903818.78;6518152.89;5.6213;45.732515;;;COLOMIEU;ROUTE DE CROZE;inconnue;inconnue
01110_0068_00078;01110_0068;78;;Route de Croze;01300;01110;Colomieu;;;903829.49;6518170.25;5.621445;45.732668;;;COLOMIEU;ROUTE DE CROZE;inconnue;inconnue
01110_0068_00101;01110_0068;101;;Route de Croze;01300;01110;Colomieu;;;903802.19;6518205.01;5.621109;45.732989;;;COLOMIEU;ROUTE DE CROZE;inconnue;inconnue
01110_0068_00103;01110_0068;103;;Route de Croze;01300;01110;Colomieu;;;903790.51;6518195.95;5.620955;45.732911;;;COLOMIEU;ROUTE DE CROZE;inconnue;inconnue
01110_0068_00108;01110_0068;108;;Route de Croze;01300;01110;Colomieu;;;903830.73;6518186.95;5.621468;45.732818;;;COLOMIEU;ROUTE DE CROZE;inconnue;inconnue
01110_0068_00121;01110_0068;121;;Route de Croze;01300;01110;Colomieu;;;903813.87;6518134.39;5.621229;45.73235;;;COLOMIEU;ROUTE DE CROZE;inconnue;inconnue
01110_0068_00420;01110_0068;420;;Route de Croze;01300;01110;Colomieu;;;903853.73;6518208.94;5.621773;45.733009;;;COLOMIEU;ROUTE DE CROZE;inconnue;inconnue
01110_0020_00220;01110_0020;220;;Chemin de Sanceres;01300;01110;Colomieu;;;903900;6518256.7;5.622388;45.733425;;;COLOMIEU;CHEMIN DE SANCERES;inconnue;inconnue
01110_0020_00256;01110_0020;256;;Chemin de Sanceres;01300;01110;Colomieu;;;903912.88;6518288.02;5.622567;45.733703;;;COLOMIEU;CHEMIN DE SANCERES;inconnue;inconnue
01110_0020_00292;01110_0020;292;;Chemin de Sanceres;01300;01110;Colomieu;;;903941.79;6518319.53;5.622952;45.733978;;;COLOMIEU;CHEMIN DE SANCERES;inconnue;inconnue
01110_0020_00364;01110_0020;364;;Chemin de Sanceres;01300;01110;Colomieu;;;903942.02;6518392.21;5.622986;45.734632;;;COLOMIEU;CHEMIN DE SANCERES;inconnue;inconnue
01110_0020_00381;01110_0020;381;;Chemin de Sanceres;01300;01110;Colomieu;;;903907.99;6518432.97;5.622566;45.735009;;;COLOMIEU;CHEMIN DE SANCERES;inconnue;inconnue
01110_0020_00387;01110_0020;387;;Chemin de Sanceres;01300;01110;Colomieu;;;903925.42;6518465.66;5.622804;45.735298;;;COLOMIEU;CHEMIN DE SANCERES;inconnue;inconnue
01110_0020_00393;01110_0020;393;;Chemin de Sanceres;01300;01110;Colomieu;;;903948.54;6518420.98;5.623082;45.734889;;;COLOMIEU;CHEMIN DE SANCERES;inconnue;inconnue
01110_0015_00101;01110_0015;101;;Rue de l'Eglise;01300;01110;Colomieu;;;903766.52;6518098.15;5.620605;45.732038;;;COLOMIEU;RUE DE L EGLISE;inconnue;inconnue
01110_0015_00104;01110_0015;104;;Rue de l'Eglise;01300;01110;Colomieu;;;903761.01;6518109.53;5.620539;45.732142;;;COLOMIEU;RUE DE L EGLISE;inconnue;inconnue
01110_0015_00117;01110_0015;117;;Rue de l'Eglise;01300;01110;Colomieu;;;903767.71;6518085.75;5.620615;45.731926;;;COLOMIEU;RUE DE L EGLISE;inconnue;inconnue
01110_0015_00143;01110_0015;143;;Rue de l'Eglise;01300;01110;Colomieu;;;903751.24;6518042.98;5.620385;45.731546;;;COLOMIEU;RUE DE L EGLISE;inconnue;inconnue
01110_0015_00183;01110_0015;183;;Rue de l'Eglise;01300;01110;Colomieu;;;903757.36;6518116.18;5.620495;45.732203;;;COLOMIEU;RUE DE L EGLISE;inconnue;inconnue
01110_0015_00184;01110_0015;184;;Rue de l'Eglise;01300;01110;Colomieu;;;903769.88;6518149.38;5.62067;45.732498;;;COLOMIEU;RUE DE L EGLISE;inconnue;inconnue
01110_0015_00210;01110_0015;210;;Rue de l'Eglise;01300;01110;Colomieu;;;903780.99;6518168.52;5.620821;45.732667;;;COLOMIEU;RUE DE L EGLISE;inconnue;inconnue
01110_0015_00223;01110_0015;223;;Rue de l'Eglise;01300;01110;Colomieu;;;903764.48;6518173.75;5.620611;45.732719;;;COLOMIEU;RUE DE L EGLISE;inconnue;inconnue
01110_0065_00332;01110_0065;332;;Chemin du Tracot;01300;01110;Colomieu;;;903986.67;6518278.02;5.623511;45.733591;;;COLOMIEU;CHEMIN DU TRACOT;inconnue;inconnue
01110_0065_00344;01110_0065;344;;Chemin du Tracot;01300;01110;Colomieu;;;903969.28;6518293.22;5.623294;45.733733;;;COLOMIEU;CHEMIN DU TRACOT;inconnue;inconnue
01111_0075_00023;01111_0075;23;;Chemin des Vignes;01230;01111;Conand;;;891604.97;6535592.78;5.471342;45.893024;;;CONAND;CHEMIN DES VIGNES;inconnue;inconnue
01111_0075_00044;01111_0075;44;;Chemin des Vignes;01230;01111;Conand;;;891621.3;6535606.29;5.471558;45.893141;;;CONAND;CHEMIN DES VIGNES;inconnue;inconnue
01111_0026_00166;01111_0026;166;;Chemin de Conand de le;01230;01111;Conand;;;891092.01;6535567.52;5.46472;45.892941;;;CONAND;CHEMIN DE CONAND DE LE;inconnue;inconnue
01111_0026_00198;01111_0026;198;;Chemin de Conand de le;01230;01111;Conand;;;891086.19;6535537.78;5.464633;45.892675;;;CONAND;CHEMIN DE CONAND DE LE;inconnue;inconnue
01111_0007_00001;01111_0007;1;;Chemin de l'Argentiere;01230;01111;Conand;;;890526.11;6536632.36;5.457853;45.902684;;;CONAND;CHEMIN DE L ARGENTIERE;inconnue;inconnue
01111_0007_00815;01111_0007;815;;Chemin de l'Argentiere;01230;01111;Conand;;;890186.92;6537315.65;5.453754;45.908929;;;CONAND;CHEMIN DE L ARGENTIERE;inconnue;inconnue
01111_0034_00023;01111_0034;23;;Impasse de la Fruitiere;01230;01111;Conand;;;891116.18;6535543.83;5.465022;45.892721;;;CONAND;IMPASSE DE LA FRUITIERE;inconnue;inconnue
01111_0034_00027;01111_0034;27;;Impasse de la Fruitiere;01230;01111;Conand;;;891118.67;6535541.24;5.465053;45.892697;;;CONAND;IMPASSE DE LA FRUITIERE;inconnue;inconnue
01111_0018_00085;01111_0018;85;;Route de la Caline;01230;01111;Conand;;;891716.08;6535500.59;5.472737;45.892163;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_00103;01111_0018;103;;Route de la Caline;01230;01111;Conand;;;891703.93;6535512.1;5.472585;45.89227;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_00110;01111_0018;110;;Route de la Caline;01230;01111;Conand;;;891711.21;6535517.33;5.472681;45.892315;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_00124;01111_0018;124;;Route de la Caline;01230;01111;Conand;;;891693.44;6535532.33;5.472458;45.892455;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_00165;01111_0018;165;;Route de la Caline;01230;01111;Conand;;;891649.29;6535547.5;5.471895;45.892604;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_00173;01111_0018;173;;Route de la Caline;01230;01111;Conand;;;891643.28;6535551.09;5.471819;45.892638;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_00174;01111_0018;174;;Route de la Caline;01230;01111;Conand;;;891670.54;6535547.51;5.472169;45.892598;;;CONAND;ROUTE DE LA CALINE;cadastre;inconnue
01111_0018_00181;01111_0018;181;;Route de la Caline;01230;01111;Conand;;;891637.62;6535553.58;5.471747;45.892662;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_00189;01111_0018;189;;Route de la Caline;01230;01111;Conand;;;891640.26;6535549.67;5.47178;45.892626;;;CONAND;ROUTE DE LA CALINE;cadastre;inconnue
01111_0018_00199;01111_0018;199;;Route de la Caline;01230;01111;Conand;;;891621.68;6535559.41;5.471544;45.892719;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_00202;01111_0018;202;;Route de la Caline;01230;01111;Conand;;;891629.62;6535566.22;5.471649;45.892778;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_00218;01111_0018;218;;Route de la Caline;01230;01111;Conand;;;891597.01;6535574.53;5.471232;45.892862;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_00239;01111_0018;239;;Route de la Caline;01230;01111;Conand;;;891585.81;6535567.84;5.471085;45.892805;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_00260;01111_0018;260;;Route de la Caline;01230;01111;Conand;;;891558.5;6535585.1;5.47074;45.892968;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_00261;01111_0018;261;;Route de la Caline;01230;01111;Conand;;;891564.67;6535573.85;5.470815;45.892865;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_00282;01111_0018;282;;Route de la Caline;01230;01111;Conand;;;891539.6;6535591.62;5.470499;45.893032;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_00299;01111_0018;299;;Route de la Caline;01230;01111;Conand;;;891529.08;6535585.85;5.470361;45.892983;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_00323;01111_0018;323;;Route de la Caline;01230;01111;Conand;;;891505.94;6535594.01;5.470066;45.893063;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_00345;01111_0018;345;;Route de la Caline;01230;01111;Conand;;;891484.39;6535600.78;5.469791;45.89313;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_00375;01111_0018;375;;Route de la Caline;01230;01111;Conand;;;891455.58;6535606.54;5.469422;45.89319;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_00387;01111_0018;387;;Route de la Caline;01230;01111;Conand;;;891443.41;6535608.72;5.469266;45.893213;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_00437;01111_0018;437;;Route de la Caline;01230;01111;Conand;;;891393.77;6535618.28;5.46863;45.893313;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_00580;01111_0018;580;;Route de la Caline;01230;01111;Conand;;;891256.38;6535655.2;5.466874;45.893684;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_00595;01111_0018;595;;Route de la Caline;01230;01111;Conand;;;891238.28;6535653.64;5.46664;45.893675;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_00614;01111_0018;614;;Route de la Caline;01230;01111;Conand;;;891235.38;6535666.88;5.466608;45.893795;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_00660;01111_0018;660;;Route de la Caline;01230;01111;Conand;;;891199.43;6535705.31;5.46616;45.894151;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_01016;01111_0018;1016;;Route de la Caline;01230;01111;Conand;;;890954.58;6535953.98;5.463104;45.896458;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_01264;01111_0018;1264;;Route de la Caline;01230;01111;Conand;;;890739.87;6536072.94;5.460384;45.897589;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_01289;01111_0018;1289;;Route de la Caline;01230;01111;Conand;;;890721.9;6536074.38;5.460153;45.897607;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_01317;01111_0018;1317;;Route de la Caline;01230;01111;Conand;;;890686.73;6536102.73;5.459711;45.897872;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_01330;01111_0018;1330;;Route de la Caline;01230;01111;Conand;;;890689.13;6536112.92;5.459746;45.897963;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_01353;01111_0018;1353;;Route de la Caline;01230;01111;Conand;;;890664.49;6536127.04;5.459434;45.898097;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_01363;01111_0018;1363;;Route de la Caline;01230;01111;Conand;;;890658.76;6536133.97;5.459363;45.898161;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_01395;01111_0018;1395;;Route de la Caline;01230;01111;Conand;;;890640.3;6536156.39;5.459134;45.898368;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_01403;01111_0018;1403;;Route de la Caline;01230;01111;Conand;;;890526.1;6536632.58;5.457853;45.902686;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_01427;01111_0018;1427;;Route de la Caline;01230;01111;Conand;;;890525.92;6536633.47;5.457851;45.902694;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_01481;01111_0018;1481;;Route de la Caline;01230;01111;Conand;;;890525.47;6536635.45;5.457846;45.902712;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_01846;01111_0018;1846;;Route de la Caline;01230;01111;Conand;;;890544.82;6536575.04;5.458071;45.902163;;;CONAND;ROUTE DE LA CALINE;cadastre;inconnue
01111_0018_01858;01111_0018;1858;;Route de la Caline;01230;01111;Conand;;;890539.4;6536609;5.458015;45.90247;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_02007;01111_0018;2007;;Route de la Caline;01230;01111;Conand;;;890507.51;6536754;5.457662;45.903784;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_00174_a;01111_0018;174;a;Route de la Caline;01230;01111;Conand;;;891654.49;6535554.88;5.471965;45.892669;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_00174_b;01111_0018;174;b;Route de la Caline;01230;01111;Conand;;;891638.8;6535562.95;5.471766;45.892746;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_00189_a;01111_0018;189;a;Route de la Caline;01230;01111;Conand;;;891630.54;6535556.58;5.471657;45.892691;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_00189_b;01111_0018;189;b;Route de la Caline;01230;01111;Conand;;;891628.97;6535557.09;5.471637;45.892696;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_01846_a;01111_0018;1846;a;Route de la Caline;01230;01111;Conand;;;890540.83;6536595.38;5.458028;45.902347;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_01846_b;01111_0018;1846;b;Route de la Caline;01230;01111;Conand;;;890540.62;6536597.15;5.458026;45.902363;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0018_01846_c;01111_0018;1846;c;Route de la Caline;01230;01111;Conand;;;890540.74;6536595.82;5.458027;45.902351;;;CONAND;ROUTE DE LA CALINE;inconnue;inconnue
01111_0032_00018;01111_0032;18;;Impasse du Four;01230;01111;Conand;;;891237.72;6535686.39;5.466646;45.89397;;;CONAND;IMPASSE DU FOUR;inconnue;inconnue
01111_0032_00030;01111_0032;30;;Impasse du Four;01230;01111;Conand;;;891244;6535693.92;5.46673;45.894036;;;CONAND;IMPASSE DU FOUR;inconnue;inconnue
01111_0010_00008;01111_0010;8;;Impasse du Bac;01230;01111;Conand;;;891688.83;6535533.52;5.472399;45.892467;;;CONAND;IMPASSE DU BAC;inconnue;inconnue
01111_0010_00027;01111_0010;27;;Impasse du Bac;01230;01111;Conand;;;891697;6535549.99;5.472511;45.892613;;;CONAND;IMPASSE DU BAC;inconnue;inconnue
01111_0010_00035;01111_0010;35;;Impasse du Bac;01230;01111;Conand;;;891696.39;6535544.75;5.472501;45.892566;;;CONAND;IMPASSE DU BAC;inconnue;inconnue
01111_0049_00004;01111_0049;4;;Chemin du Moulin;01230;01111;Conand;;;891678.21;6535523.41;5.472258;45.892379;;;CONAND;CHEMIN DU MOULIN;inconnue;inconnue
01111_0049_00010;01111_0049;10;;Chemin du Moulin;01230;01111;Conand;;;891668.78;6535514.59;5.472133;45.892302;;;CONAND;CHEMIN DU MOULIN;cadastre;inconnue
01111_0049_00014;01111_0049;14;;Chemin du Moulin;01230;01111;Conand;;;891678.79;6535514.54;5.472262;45.892299;;;CONAND;CHEMIN DU MOULIN;inconnue;inconnue
01111_0049_00100;01111_0049;100;;Chemin du Moulin;01230;01111;Conand;;;891678.79;6535514.54;5.472262;45.892299;;;CONAND;CHEMIN DU MOULIN;inconnue;inconnue
01111_0049_00010_a;01111_0049;10;a;Chemin du Moulin;01230;01111;Conand;;;891678.5;6535518.97;5.47226;45.892339;;;CONAND;CHEMIN DU MOULIN;inconnue;inconnue
01111_0049_00010_b;01111_0049;10;b;Chemin du Moulin;01230;01111;Conand;;;891680.03;6535504.69;5.472274;45.89221;;;CONAND;CHEMIN DU MOULIN;inconnue;inconnue
01111_0013_00170;01111_0013;170;;Chemin de la Boissiere;01230;01111;Conand;;;891729.03;6535651.99;5.472965;45.893522;;;CONAND;CHEMIN DE LA BOISSIERE;inconnue;inconnue
01117_85bhcm_00036;;36;;Sous le Verger;01300;01117;Conzieu;;;902894.67;6517628.71;5.609201;45.728073;;;CONZIEU;SOUS LE VERGER;inconnue;inconnue
01117_85bhcm_00307;;307;;Sous le Verger;01300;01117;Conzieu;;;902894.67;6517628.71;5.609201;45.728073;;;CONZIEU;SOUS LE VERGER;inconnue;inconnue
01117_0128_00465;01117_0128;465;;Route de Fayne;01300;01117;Conzieu;;;902098.94;6518785.57;5.599465;45.738721;;;CONZIEU;ROUTE DE FAYNE;inconnue;inconnue
01117_0065_00050;01117_0065;50;;Impasse de la Source;01300;01117;Conzieu;;;902919.36;6517420.75;5.60943;45.726194;;;CONZIEU;IMPASSE DE LA SOURCE;inconnue;inconnue
01117_0065_00056;01117_0065;56;;Impasse de la Source;01300;01117;Conzieu;;;902905.17;6517440.5;5.609256;45.726376;;;CONZIEU;IMPASSE DE LA SOURCE;inconnue;inconnue
01117_0065_00070;01117_0065;70;;Impasse de la Source;01300;01117;Conzieu;;;902890.69;6517450.02;5.609074;45.726466;;;CONZIEU;IMPASSE DE LA SOURCE;inconnue;inconnue
01117_0011_00241;01117_0011;241;;Chemin du Buis;01300;01117;Conzieu;;;903104.87;6517437.66;5.611821;45.726291;;;CONZIEU;CHEMIN DU BUIS;inconnue;inconnue
01117_0129_00054;01117_0129;54;;Chemin de la Fontaine;01300;01117;Conzieu;;;901966.23;6518685.65;5.597717;45.737861;;;CONZIEU;CHEMIN DE LA FONTAINE;inconnue;inconnue
01117_0135_00063;01117_0135;63;;Rue de Tantenay;01300;01117;Conzieu;;;902066.94;6518564.19;5.59896;45.736738;;;CONZIEU;RUE DE TANTENAY;inconnue;inconnue
01117_0135_00117;01117_0135;117;;Rue de Tantenay;01300;01117;Conzieu;;;902060.01;6518604.4;5.598888;45.737102;;;CONZIEU;RUE DE TANTENAY;inconnue;inconnue
01117_0135_00126;01117_0135;126;;Rue de Tantenay;01300;01117;Conzieu;;;902117.47;6518626.96;5.599636;45.737288;;;CONZIEU;RUE DE TANTENAY;inconnue;inconnue
01117_0135_00152;01117_0135;152;;Rue de Tantenay;01300;01117;Conzieu;;;902103.41;6518640.5;5.599461;45.737414;;;CONZIEU;RUE DE TANTENAY;inconnue;inconnue
01117_0135_00154;01117_0135;154;;Rue de Tantenay;01300;01117;Conzieu;;;902118.38;6518658.21;5.599661;45.737569;;;CONZIEU;RUE DE TANTENAY;inconnue;inconnue
